frame,id,bb_left,bb_top,bb_width,bb_height
1992,4,3742.96,515.52,14.9699999999998,31.25999999999999
1992,10,3854.45,913.31,41.01000000000022,79.70000000000005
1992,9,4436.49,682.23,42.02000000000044,72.49000000000001
1992,7,3005.6,744.22,49.91000000000031,102.13
1992,22,3065.02,730.22,68.30999999999995,94.54999999999995
1992,8,3261.02,622.14,22.96000000000004,60.05000000000007
1992,6,3453.39,553.16,15.980000000000018,41.430000000000064
1992,5,3379.68,509.36,13.450000000000273,28.44999999999993
1992,13,3880.1,654.63,25.0,49.950000000000045
1992,20,3569.65,568.61,22.90999999999985,49.78999999999997
1992,1,2993.96,563.23,26.289999999999964,50.73000000000002
1992,19,3127.61,646.32,29.279999999999745,69.91999999999996
1992,15,3189.49,564.61,22.860000000000127,52.53999999999997
1992,12,3469.84,525.54,19.949999999999815,33.65000000000009
1992,21,2627.79,684.61,53.92000000000007,92.27999999999996
1992,18,2717.29,604.41,35.65000000000009,74.0
1992,14,2969.37,553.72,29.0,48.60000000000002
1992,17,3071.71,518.71,20.199999999999815,40.23000000000002
1992,23,3845.98,932.12,21.800000000000185,20.340000000000032
1993,3,2781.55,628.63,39.92999999999984,69.74000000000001
1993,2,3950.7,550.72,16.18000000000029,41.90999999999997
1993,16,2643.38,534.88,27.5,42.24000000000001
1993,11,4242.0,555.0,32.0,37.0
1993,4,3743.11,515.44,15.109999999999673,31.229999999999905
1993,10,3847.22,910.84,41.42000000000007,80.76999999999998
1993,9,4439.79,682.9,42.02999999999975,72.42000000000007
1993,7,3002.55,744.52,50.0,102.24
1993,22,3060.48,730.4,67.94999999999982,94.58000000000004
1993,8,3259.49,621.94,23.340000000000146,59.92999999999995
1993,6,3453.47,553.08,15.980000000000018,41.42999999999995
1993,5,3379.11,509.4,13.449999999999818,28.49000000000001
1993,13,3880.35,654.43,25.0,50.120000000000005
1993,20,3568.67,568.71,22.949999999999815,49.84999999999991
1993,1,2993.01,563.29,26.289999999999964,50.73000000000002
1993,19,3126.64,646.07,29.2800000000002,69.92999999999995
1993,15,3188.33,564.57,22.860000000000127,52.52999999999997
1993,12,3468.45,525.76,19.950000000000276,33.64999999999998
1993,21,2626.32,685.33,52.87999999999965,91.76
1993,18,2717.08,604.43,35.65000000000009,74.0
1993,14,2969.1,553.71,29.0,48.610000000000014
1993,17,3070.86,518.79,20.2199999999998,40.30000000000007
1993,23,3842.14,929.9,21.800000000000185,20.33000000000004
1994,3,2780.96,628.37,39.940000000000055,69.46000000000004
1994,2,3951.65,550.67,16.210000000000036,41.90000000000009
1994,16,2642.75,534.75,28.0,42.5
1994,11,4242.0,555.0,32.0,37.200000000000045
1994,4,3743.26,515.37,15.259999999999764,31.18999999999994
1994,10,3840.0,908.36,41.82000000000016,81.85000000000002
1994,9,4443.08,683.58,42.05000000000018,72.32999999999993
1994,7,2999.49,744.82,50.10000000000037,102.33999999999992
1994,22,3055.93,730.58,67.61000000000013,94.61
1994,8,3257.97,621.73,23.71000000000004,59.819999999999936
1994,6,3453.56,553.0,15.970000000000256,41.42999999999995
1994,5,3378.55,509.44,13.4399999999996,28.53000000000003
1994,13,3879.83,654.02,25.809999999999945,50.50999999999999
1994,20,3567.7,568.8,22.980000000000015,49.91000000000008
1994,1,2992.07,563.35,26.289999999999964,50.73000000000002
1994,19,3125.67,645.83,29.279999999999745,69.91999999999996
1994,15,3187.16,564.52,22.860000000000127,52.52999999999997
1994,12,3467.07,525.97,19.94000000000005,33.64999999999998
1994,21,2624.84,686.05,51.84999999999991,91.25
1994,18,2716.87,604.45,35.65000000000009,74.0
1994,14,2968.83,553.71,29.0,48.610000000000014
1994,17,3070.02,518.87,20.24000000000024,40.370000000000005
1994,23,3838.3,927.67,21.799999999999727,20.33000000000004
1995,3,2780.37,628.11,39.940000000000055,69.18999999999994
1995,2,3952.6,550.63,16.240000000000236,41.88
1995,16,2642.12,534.62,28.5,42.75999999999999
1995,11,4242.0,555.0,32.0,37.39999999999998
1995,4,3743.41,515.3,15.400000000000093,31.1400000000001
1995,10,3832.77,905.89,42.23000000000002,82.91999999999996
1995,9,4446.37,684.26,42.07999999999993,72.25
1995,7,2996.44,745.13,50.190000000000055,102.44000000000004
1995,22,3051.38,730.76,67.25999999999976,94.63
1995,8,3256.44,621.53,24.090000000000146,59.700000000000045
1995,6,3453.64,552.93,15.980000000000018,41.430000000000064
1995,5,3377.98,509.48,13.449999999999818,28.579999999999927
1995,13,3879.31,653.61,26.61999999999989,50.88999999999999
1995,20,3566.72,568.9,23.019999999999985,49.97000000000003
1995,1,2991.13,563.42,26.289999999999964,50.72000000000003
1995,19,3124.7,645.59,29.2800000000002,69.91999999999996
1995,15,3185.99,564.47,22.870000000000346,52.53999999999997
1995,12,3465.68,526.19,19.94000000000005,33.64999999999998
1995,21,2623.36,686.78,50.809999999999945,90.73000000000002
1995,18,2716.66,604.46,35.64000000000033,74.00999999999999
1995,14,2968.56,553.71,29.0,48.59999999999991
1995,17,3069.18,518.94,20.26000000000022,40.44999999999993
1995,23,3834.46,925.44,21.800000000000185,20.329999999999927
1996,3,2779.79,627.85,39.92999999999984,68.91999999999996
1996,2,3953.55,550.58,16.269999999999982,41.870000000000005
1996,16,2641.5,534.5,29.0,43.0
1996,11,4242.0,555.0,32.0,37.60000000000002
1996,4,3743.56,515.22,15.550000000000182,31.110000000000014
1996,10,3825.55,903.41,42.63999999999987,84.0
1996,9,4449.67,684.94,42.09000000000015,72.15999999999997
1996,7,2993.38,745.43,50.28999999999997,102.54000000000008
1996,22,3046.83,730.94,66.90999999999985,94.65999999999995
1996,8,3254.92,621.33,24.449999999999815,59.58999999999992
1996,6,3453.72,552.85,15.980000000000018,41.42999999999995
1996,5,3377.41,509.52,13.450000000000273,28.620000000000005
1996,13,3878.79,653.19,27.420000000000076,51.28999999999997
1996,20,3565.74,569.0,23.0600000000004,50.02999999999997
1996,1,2990.19,563.48,26.289999999999964,50.72000000000003
1996,19,3123.73,645.34,29.2800000000002,69.91999999999996
1996,15,3184.83,564.43,22.860000000000127,52.530000000000086
1996,12,3464.29,526.4,19.94000000000005,33.65999999999997
1996,21,2621.88,687.5,49.77999999999975,90.21000000000004
1996,18,2716.44,604.48,35.65000000000009,74.00999999999999
1996,14,2968.29,553.7,29.01000000000022,48.6099999999999
1996,17,3068.34,519.02,20.279999999999745,40.51999999999998
1996,23,3830.62,923.21,21.800000000000185,20.329999999999927
1997,3,2779.2,627.59,39.940000000000055,68.64999999999998
1997,2,3954.5,550.53,16.300000000000182,41.860000000000014
1997,16,2640.88,534.38,29.5,43.24000000000001
1997,11,4242.0,555.0,32.0,37.79999999999996
1997,4,3743.7,515.15,15.710000000000036,31.07000000000005
1997,10,3818.32,900.94,43.04999999999973,85.06999999999994
1997,9,4452.96,685.61,42.10999999999967,72.09000000000003
1997,7,2990.33,745.73,50.38000000000011,102.64
1997,22,3042.29,731.12,66.55999999999995,94.67999999999996
1997,8,3253.39,621.12,24.829999999999927,59.48000000000002
1997,6,3453.8,552.77,15.980000000000018,41.430000000000064
1997,5,3376.84,509.56,13.449999999999818,28.660000000000025
1997,13,3878.27,652.78,28.230000000000015,51.680000000000064
1997,20,3564.77,569.09,23.090000000000146,50.10000000000002
1997,1,2989.25,563.54,26.289999999999964,50.73000000000002
1997,19,3122.76,645.1,29.279999999999745,69.91999999999996
1997,15,3183.66,564.38,22.860000000000127,52.52999999999997
1997,12,3462.9,526.62,19.949999999999815,33.64999999999998
1997,21,2620.41,688.23,48.74000000000024,89.68999999999994
1997,18,2716.23,604.5,35.65000000000009,74.00999999999999
1997,14,2968.02,553.7,29.01000000000022,48.6099999999999
1997,17,3067.5,519.1,20.300000000000185,40.57999999999993
1997,23,3826.79,920.98,21.789999999999964,20.329999999999927
1998,3,2778.61,627.33,39.940000000000055,68.38
1998,2,3955.45,550.49,16.330000000000382,41.83000000000004
1998,16,2640.25,534.25,30.0,43.5
1998,11,4242.0,555.0,32.0,38.0
1998,4,3743.85,515.07,15.849999999999907,31.039999999999964
1998,10,3811.1,898.46,43.45000000000027,86.14999999999998
1998,9,4456.25,686.29,42.13000000000011,72.00999999999999
1998,7,2987.27,746.04,50.48000000000002,102.74
1998,22,3037.74,731.3,66.21000000000004,94.71000000000004
1998,8,3251.87,620.92,25.200000000000276,59.360000000000014
1998,6,3453.88,552.69,15.980000000000018,41.42999999999995
1998,5,3376.28,509.6,13.4399999999996,28.69999999999993
1998,13,3877.75,652.37,29.0300000000002,52.059999999999945
1998,20,3563.79,569.19,23.13000000000011,50.14999999999998
1998,1,2988.3,563.6,26.289999999999964,50.73000000000002
1998,19,3121.79,644.86,29.2800000000002,69.91999999999996
1998,15,3182.49,564.33,22.870000000000346,52.53999999999997
1998,12,3461.52,526.84,19.94000000000005,33.64999999999998
1998,21,2618.93,688.95,47.70000000000027,89.16999999999996
1998,18,2716.02,604.52,35.65000000000009,74.00999999999999
1998,14,2967.75,553.7,29.01000000000022,48.59999999999991
1998,17,3066.84,519.19,20.40999999999985,40.58999999999992
1998,23,3822.95,918.75,21.789999999999964,20.33000000000004
1999,3,2778.02,627.06,39.940000000000055,68.11000000000001
1999,2,3956.4,550.44,16.360000000000127,41.819999999999936
1999,16,2639.62,534.12,30.5,43.75999999999999
1999,11,4242.0,555.0,32.0,37.0
1999,4,3744.0,515.0,16.0,31.0
1999,10,3803.87,895.99,43.86000000000013,87.22000000000003
1999,9,4459.55,686.97,42.14999999999964,71.91999999999996
1999,7,2984.21,746.34,50.57999999999993,102.83999999999992
1999,22,3033.19,731.48,65.86000000000013,94.74
1999,8,3250.34,620.72,25.579999999999927,59.24000000000001
1999,6,3453.97,552.62,15.970000000000256,41.41999999999996
1999,5,3375.71,509.64,13.440000000000056,28.74000000000001
1999,13,3877.23,651.96,29.840000000000146,52.44999999999993
1999,20,3562.82,569.28,23.15999999999985,50.22000000000003
1999,1,2987.36,563.66,26.289999999999964,50.73000000000002
1999,19,3120.82,644.61,29.279999999999745,69.91999999999996
1999,15,3181.33,564.29,22.860000000000127,52.530000000000086
1999,12,3460.13,527.07,19.94000000000005,33.639999999999986
1999,21,2617.45,689.68,46.67000000000007,88.65000000000009
1999,18,2715.81,604.54,35.65000000000009,74.0
1999,14,2967.49,553.69,29.0,48.6099999999999
1999,17,3066.19,519.28,20.5,40.60000000000002
1999,23,3819.11,916.52,21.789999999999964,20.33000000000004
2000,3,2777.43,626.8,39.940000000000055,67.84000000000003
2000,2,3957.35,550.39,16.389999999999873,41.81000000000006
2000,16,2639.0,534.0,31.0,44.0
2000,11,4242.0,555.0,32.0,37.0
2000,4,3744.0,515.0,16.0,31.0
2000,10,3798.81,896.19,44.25,88.27999999999997
2000,9,4462.84,687.65,42.17000000000007,71.84000000000003
2000,7,2981.16,746.64,50.67000000000007,102.95000000000005
2000,22,3028.64,731.66,65.51999999999998,94.76
2000,8,3248.81,620.51,25.96000000000004,59.13
2000,6,3454.05,552.54,15.980000000000018,41.430000000000064
2000,5,3375.14,509.68,13.450000000000273,28.79000000000002
2000,13,3876.71,651.55,30.65000000000009,52.84000000000003
2000,20,3561.84,569.38,23.199999999999815,50.27999999999997
2000,1,2986.42,563.72,26.289999999999964,50.73000000000002
2000,19,3119.85,644.37,29.2800000000002,69.91999999999996
2000,15,3180.16,564.24,22.860000000000127,52.52999999999997
2000,12,3458.74,527.29,19.94000000000005,33.639999999999986
2000,21,2615.97,690.4,45.64000000000033,88.13999999999999
2000,18,2715.6,604.56,35.65000000000009,74.0
2000,14,2967.22,553.69,29.0,48.6099999999999
2000,17,3065.53,519.36,20.609999999999676,40.620000000000005
2000,23,3815.27,914.29,21.800000000000185,20.33000000000004
2001,3,2776.85,626.54,39.940000000000055,67.57000000000005
2001,2,3958.3,550.35,16.409999999999854,41.78999999999997
2001,16,2637.17,534.17,30.5,43.83000000000004
2001,11,4242.0,556.0,32.0,37.0
2001,4,3746.0,515.0,12.0,31.0
2001,10,3793.74,896.39,44.66000000000031,89.33000000000004
2001,9,4466.13,688.32,42.1899999999996,71.75999999999999
2001,7,2978.1,746.95,50.76999999999998,103.03999999999996
2001,22,3024.1,731.84,65.16000000000031,94.78999999999996
2001,8,3247.29,620.31,26.320000000000164,59.010000000000105
2001,6,3454.13,552.46,15.980000000000018,41.42999999999995
2001,5,3374.57,509.72,13.449999999999818,28.829999999999927
2001,13,3876.19,651.14,31.449999999999815,53.22000000000003
2001,20,3560.86,569.47,23.23999999999978,50.35000000000002
2001,1,2985.48,563.78,26.289999999999964,50.73000000000002
2001,19,3118.88,644.13,29.279999999999745,69.91999999999996
2001,15,3178.99,564.19,22.870000000000346,52.53999999999997
2001,12,3457.35,527.51,19.94000000000005,33.629999999999995
2001,21,2614.5,691.13,44.59000000000015,87.61000000000001
2001,18,2715.39,604.58,35.64000000000033,74.0
2001,14,2966.95,553.69,29.0,48.59999999999991
2001,17,3064.88,519.45,20.71000000000004,40.620000000000005
2001,23,3811.43,912.06,21.800000000000185,20.33000000000004
2002,3,2776.26,626.28,39.9399999999996,67.30000000000007
2002,2,3959.25,550.3,16.440000000000055,41.780000000000086
2002,16,2635.33,534.33,30.0,43.66999999999996
2002,11,4242.6,556.0,32.0,36.79999999999996
2002,4,3746.0,514.0,12.0,31.0
2002,10,3788.67,896.6,45.06999999999971,90.37
2002,9,4469.43,689.0,42.19999999999982,71.67999999999995
2002,7,2975.05,747.25,50.85999999999967,103.14999999999998
2002,22,3019.55,732.02,64.80999999999995,94.82000000000004
2002,8,3245.76,620.11,26.699999999999815,58.88999999999999
2002,6,3454.21,552.38,15.980000000000018,41.42999999999995
2002,5,3374.0,509.76,13.449999999999818,28.870000000000005
2002,13,3875.67,650.73,32.25999999999976,53.610000000000014
2002,20,3559.89,569.57,23.269999999999985,50.39999999999998
2002,1,2984.54,563.85,26.289999999999964,50.72000000000003
2002,19,3117.91,643.88,29.2800000000002,69.91999999999996
2002,15,3177.83,564.15,22.860000000000127,52.52999999999997
2002,12,3455.96,527.73,19.949999999999815,33.629999999999995
2002,21,2613.02,691.85,43.559999999999945,87.10000000000002
2002,18,2715.17,604.6,35.65000000000009,74.0
2002,14,2966.68,553.68,29.0,48.610000000000014
2002,17,3064.22,519.54,20.820000000000164,40.63
2002,23,3807.59,909.83,21.799999999999727,20.33999999999992
2003,3,2775.67,626.02,39.940000000000055,67.02999999999997
2003,2,3959.73,550.05,16.4699999999998,41.75999999999999
2003,16,2633.5,534.5,29.5,43.5
2003,11,4243.2,556.0,32.0,36.60000000000002
2003,4,3746.0,513.75,12.0,31.25
2003,10,3783.61,896.8,45.4699999999998,91.42000000000009
2003,9,4472.72,689.68,42.22999999999956,71.59000000000003
2003,7,2971.99,747.56,50.96000000000004,103.24
2003,22,3015.0,732.2,64.4699999999998,94.83999999999992
2003,8,3244.24,619.91,27.070000000000164,58.76999999999998
2003,6,3454.29,552.3,15.980000000000018,41.430000000000064
2003,5,3373.44,509.8,13.440000000000056,28.910000000000025
2003,13,3875.15,650.32,33.06999999999971,54.0
2003,20,3558.91,569.66,23.309999999999945,50.47000000000003
2003,1,2983.59,563.91,26.299999999999727,50.72000000000003
2003,19,3116.94,643.64,29.279999999999745,69.91999999999996
2003,15,3177.15,564.23,22.949999999999815,52.48000000000002
2003,12,3454.58,527.96,19.94000000000005,33.620000000000005
2003,21,2611.54,692.58,42.5300000000002,86.57999999999993
2003,18,2714.96,604.62,35.65000000000009,74.0
2003,14,2966.41,553.68,29.01000000000022,48.610000000000014
2003,17,3063.56,519.63,20.920000000000076,40.63999999999999
2003,23,3803.75,907.61,21.800000000000185,20.33000000000004
2004,3,2775.08,625.76,39.95000000000027,66.75
2004,2,3960.21,549.79,16.5,41.75
2004,16,2631.67,534.67,29.0,43.33000000000004
2004,11,4243.8,556.0,32.0,36.39999999999998
2004,4,3746.0,513.5,12.0,31.5
2004,10,3778.54,897.0,45.88000000000011,92.47000000000004
2004,9,4476.02,690.35,42.23999999999978,71.51999999999998
2004,7,2968.94,747.86,51.04999999999973,103.35000000000002
2004,22,3010.46,732.38,64.11000000000013,94.87
2004,8,3242.71,619.7,27.449999999999815,58.65999999999997
2004,6,3454.38,552.23,15.9699999999998,41.42999999999995
2004,5,3372.87,509.84,13.450000000000273,28.94999999999999
2004,13,3874.63,649.91,33.86999999999989,54.38999999999999
2004,20,3558.18,569.64,23.340000000000146,50.52999999999997
2004,1,2982.65,563.97,26.289999999999964,50.73000000000002
2004,19,3115.97,643.39,29.2800000000002,69.93000000000006
2004,15,3176.48,564.32,23.019999999999985,52.41999999999996
2004,12,3453.19,528.18,19.94000000000005,33.620000000000005
2004,21,2610.06,693.3,41.49000000000024,86.06000000000006
2004,18,2714.75,604.64,35.65000000000009,74.0
2004,14,2966.14,553.68,29.01000000000022,48.60000000000002
2004,17,3062.91,519.72,21.019999999999985,40.64999999999998
2004,23,3799.91,905.38,21.800000000000185,20.33000000000004
2005,3,2774.49,625.49,39.95000000000027,66.49000000000001
2005,2,3960.69,549.54,16.529999999999745,41.74000000000001
2005,16,2629.83,534.83,28.5,43.16999999999996
2005,11,4244.4,556.0,32.0,36.200000000000045
2005,4,3746.0,513.25,12.0,31.75
2005,10,3773.48,897.2,46.2800000000002,93.51999999999998
2005,9,4479.31,691.03,42.25999999999931,71.43000000000006
2005,7,2965.88,748.16,51.15000000000009,103.45000000000005
2005,22,3005.91,732.56,63.76000000000022,94.90000000000008
2005,8,3241.19,619.5,27.820000000000164,58.53999999999997
2005,6,3454.46,552.15,15.980000000000018,41.430000000000064
2005,5,3372.3,509.88,13.449999999999818,28.99000000000001
2005,13,3874.11,649.5,34.67999999999984,54.76999999999998
2005,20,3557.44,569.61,23.38000000000011,50.59000000000003
2005,1,2981.71,564.03,26.289999999999964,50.73000000000002
2005,19,3115.0,643.15,29.2800000000002,69.92000000000007
2005,15,3175.8,564.41,23.109999999999676,52.360000000000014
2005,12,3451.8,528.4,19.9399999999996,33.610000000000014
2005,21,2608.59,694.03,40.44999999999982,85.54000000000008
2005,18,2714.54,604.66,35.65000000000009,74.0
2005,14,2965.87,553.67,29.01000000000022,48.610000000000014
2005,17,3062.25,519.81,21.13000000000011,40.65000000000009
2005,23,3795.49,904.04,21.79000000000042,20.33000000000004
2006,3,2773.9,625.23,39.94999999999982,66.22000000000003
2006,2,3961.16,549.29,16.570000000000164,41.72000000000003
2006,16,2628.0,535.0,28.0,43.0
2006,11,4245.0,556.0,32.0,36.0
2006,4,3746.0,513.0,12.0,32.0
2006,10,3768.41,897.41,46.690000000000055,94.57000000000004
2006,9,4480.79,691.53,42.27999999999975,71.77999999999997
2006,7,2962.82,748.47,51.25,103.54999999999995
2006,22,3001.36,732.74,63.42000000000007,94.91999999999996
2006,8,3239.66,619.3,28.19000000000005,58.430000000000064
2006,6,3454.54,552.07,15.980000000000018,41.42999999999995
2006,5,3371.73,509.92,13.449999999999818,29.04000000000002
2006,13,3873.59,649.09,35.48999999999978,55.15999999999997
2006,20,3556.7,569.58,23.420000000000076,50.64999999999998
2006,1,2980.77,564.09,26.289999999999964,50.73000000000002
2006,19,3114.03,642.91,29.279999999999745,69.92000000000007
2006,15,3175.13,564.5,23.17999999999984,52.309999999999945
2006,12,3450.41,528.62,19.94000000000005,33.610000000000014
2006,21,2607.11,694.75,39.42000000000007,85.02999999999997
2006,18,2714.33,604.68,35.65000000000009,74.0
2006,14,2965.61,553.67,29.0,48.610000000000014
2006,17,3061.59,519.89,21.230000000000015,40.66999999999996
2006,23,3791.06,902.71,21.789999999999964,20.329999999999927
2007,3,2773.32,624.97,39.94999999999982,65.94999999999993
2007,2,3961.64,549.04,16.590000000000146,41.700000000000045
2007,16,2628.0,535.0,28.0,43.0
2007,11,4245.0,556.0,32.0,36.0
2007,4,3746.0,513.5,12.0,31.5
2007,10,3763.35,897.61,47.09000000000015,95.62
2007,9,4482.27,692.03,42.29999999999927,72.13
2007,7,2959.77,748.77,51.34000000000015,103.64999999999998
2007,22,2996.81,732.92,63.07000000000016,94.95000000000005
2007,8,3238.14,619.09,28.559999999999945,58.319999999999936
2007,6,3454.62,551.99,15.980000000000018,41.42999999999995
2007,5,3371.17,509.96,13.440000000000056,29.079999999999984
2007,13,3873.06,648.68,36.30000000000018,55.55000000000007
2007,20,3555.97,569.55,23.44000000000005,50.72000000000003
2007,1,2979.83,564.15,26.289999999999964,50.73000000000002
2007,19,3113.06,642.66,29.2800000000002,69.92000000000007
2007,15,3174.45,564.59,23.269999999999985,52.25
2007,12,3449.02,528.84,19.949999999999815,33.610000000000014
2007,21,2605.63,695.48,38.38000000000011,84.5
2007,18,2714.12,604.7,35.64000000000033,74.0
2007,14,2965.34,553.66,29.0,48.610000000000014
2007,17,3060.94,519.98,21.329999999999927,40.67999999999995
2007,23,3786.63,901.37,21.789999999999964,20.33000000000004
2008,3,2772.73,624.71,39.94999999999982,65.67999999999995
2008,2,3962.12,548.78,16.61999999999989,41.690000000000055
2008,16,2627.5,535.0,28.0,43.0
2008,11,4245.0,556.0,32.0,36.0
2008,4,3746.0,514.0,12.0,31.0
2008,10,3758.28,897.81,47.5,96.67000000000009
2008,9,4483.74,692.53,42.32999999999993,72.47000000000003
2008,7,2956.71,749.07,51.440000000000055,103.76
2008,22,2992.27,733.1,62.71000000000004,94.98000000000002
2008,8,3236.61,618.89,28.94000000000005,58.200000000000045
2008,6,3454.7,551.92,15.980000000000018,41.42000000000007
2008,5,3370.6,510.0,13.440000000000056,29.120000000000005
2008,13,3872.54,648.27,37.11000000000013,55.930000000000064
2008,20,3555.23,569.52,23.480000000000015,50.77999999999997
2008,1,2978.89,564.21,26.289999999999964,50.73000000000002
2008,19,3112.1,642.42,29.269999999999985,69.92000000000007
2008,15,3173.78,564.68,23.33999999999969,52.190000000000055
2008,12,3447.64,529.07,19.94000000000005,33.59999999999991
2008,21,2604.15,696.2,37.34999999999991,83.99000000000001
2008,18,2713.9,604.72,35.65000000000009,74.0
2008,14,2965.07,553.66,29.0,48.610000000000014
2008,17,3060.28,520.07,21.4399999999996,40.68999999999994
2008,23,3784.16,899.3,21.800000000000185,20.33000000000004
2009,3,2772.14,624.45,39.95000000000027,65.39999999999998
2009,2,3962.6,548.53,16.65000000000009,41.67000000000007
2009,16,2627.0,535.0,28.0,43.0
2009,11,4245.0,557.0,32.0,36.0
2009,4,3746.0,513.89,12.0,31.0
2009,10,3753.22,898.02,47.90000000000009,97.71000000000004
2009,9,4485.22,693.03,42.34000000000015,72.82000000000005
2009,7,2953.66,749.38,51.5300000000002,103.85000000000002
2009,22,2987.72,733.28,62.370000000000346,95.0
2009,8,3235.09,618.69,29.309999999999945,58.07999999999993
2009,6,3454.79,551.84,15.970000000000256,41.42999999999995
2009,5,3370.1,510.14,13.440000000000056,29.159999999999968
2009,13,3872.02,647.86,37.92000000000007,56.319999999999936
2009,20,3554.5,569.5,23.51000000000022,50.84000000000003
2009,1,2977.94,564.28,26.289999999999964,50.72000000000003
2009,19,3111.13,642.18,29.269999999999985,69.92000000000007
2009,15,3173.1,564.76,23.43000000000029,52.13999999999999
2009,12,3446.25,529.29,19.94000000000005,33.59000000000003
2009,21,2602.06,696.25,37.67999999999984,84.14999999999998
2009,18,2713.69,604.74,35.65000000000009,74.0
2009,14,2964.8,553.66,29.009999999999764,48.610000000000014
2009,17,3059.63,520.16,21.539999999999964,40.690000000000055
2009,23,3781.7,897.23,21.789999999999964,20.329999999999927
2010,3,2771.55,624.19,39.94999999999982,65.13
2010,2,3963.08,548.28,16.68000000000029,41.66000000000008
2010,16,2627.0,535.0,28.0,43.0
2010,11,4249.0,557.0,24.0,36.0
2010,4,3746.0,513.78,12.0,31.0
2010,10,3748.15,898.22,48.309999999999945,98.76
2010,9,4486.7,693.53,42.36000000000058,73.16000000000008
2010,7,2950.6,749.68,51.63000000000011,103.95000000000005
2010,22,2983.17,733.46,62.01999999999998,95.02999999999996
2010,8,3233.56,618.48,29.69000000000005,57.97000000000003
2010,6,3454.87,551.76,15.980000000000018,41.430000000000064
2010,5,3369.6,510.27,13.450000000000273,29.21000000000004
2010,13,3871.5,647.45,38.7199999999998,56.70999999999992
2010,20,3553.76,569.47,23.549999999999727,50.89999999999998
2010,1,2977.0,564.34,26.289999999999964,50.71999999999992
2010,19,3110.16,641.93,29.269999999999985,69.92000000000007
2010,15,3172.42,564.85,23.519999999999985,52.07999999999993
2010,12,3444.86,529.51,19.94000000000005,33.59000000000003
2010,21,2599.97,696.3,38.0,84.32000000000005
2010,18,2713.48,604.76,35.65000000000009,74.0
2010,14,2964.42,553.66,29.0,48.610000000000014
2010,17,3058.97,520.25,21.640000000000327,40.700000000000045
2010,23,3779.23,895.15,21.789999999999964,20.340000000000032
2011,3,2772.01,624.4,39.98999999999978,65.11000000000001
2011,2,3963.56,548.02,16.710000000000036,41.64999999999998
2011,16,2626.75,535.0,27.0,43.25
2011,11,4249.0,557.0,24.0,35.0
2011,4,3746.0,513.67,12.0,31.0
2011,10,3743.74,893.71,48.720000000000255,99.80999999999996
2011,9,4488.18,694.04,42.38000000000011,73.5
2011,7,2947.55,749.98,51.7199999999998,104.05999999999996
2011,22,2978.62,733.64,61.67000000000007,95.06000000000006
2011,8,3232.04,618.28,30.059999999999945,57.85000000000002
2011,6,3454.95,551.68,15.980000000000018,41.430000000000064
2011,5,3369.1,510.41,13.450000000000273,29.249999999999943
2011,13,3870.98,647.04,39.5300000000002,57.09000000000003
2011,20,3553.02,569.44,23.590000000000146,50.95999999999992
2011,1,2976.06,564.4,26.289999999999964,50.72000000000003
2011,19,3109.19,641.69,29.269999999999985,69.91999999999996
2011,15,3171.75,564.94,23.590000000000146,52.01999999999998
2011,12,3443.47,529.73,19.94000000000005,33.59000000000003
2011,21,2597.88,696.35,38.32999999999993,84.48000000000002
2011,18,2713.27,604.78,35.65000000000009,74.0
2011,14,2964.03,553.67,29.0,48.60000000000002
2011,17,3058.31,520.34,21.75,40.70999999999992
2011,23,3776.76,893.08,21.799999999999727,20.329999999999927
2012,3,2772.47,624.6,40.0300000000002,65.10000000000002
2012,2,3964.03,547.77,16.73999999999978,41.63
2012,16,2626.5,535.0,26.0,43.5
2012,11,4251.5,557.0,24.0,35.0
2012,4,3746.0,513.56,12.0,31.0
2012,10,3739.34,889.21,49.11999999999989,100.86
2012,9,4489.66,694.54,42.40000000000055,73.85000000000002
2012,7,2944.49,750.29,51.82000000000016,104.15000000000008
2012,22,2974.08,733.82,61.32000000000016,95.07999999999991
2012,8,3230.51,618.08,30.42999999999984,57.72999999999991
2012,6,3455.03,551.6,15.980000000000018,41.42999999999995
2012,5,3368.6,510.55,13.450000000000273,29.29000000000002
2012,13,3870.46,646.63,40.32999999999993,57.48000000000002
2012,20,3552.29,569.41,23.61999999999989,51.030000000000086
2012,1,2975.12,564.46,26.289999999999964,50.73000000000002
2012,19,3108.22,641.45,29.269999999999985,69.91999999999996
2012,15,3171.07,565.03,23.67999999999984,51.96000000000004
2012,12,3442.08,529.96,19.950000000000276,33.57999999999993
2012,21,2595.78,696.4,38.659999999999854,84.64999999999998
2012,18,2713.06,604.8,35.65000000000009,74.0
2012,14,2963.64,553.67,29.01000000000022,48.610000000000014
2012,17,3057.66,520.42,21.850000000000364,40.73000000000002
2012,23,3774.29,891.01,21.800000000000185,20.33000000000004
2013,3,2772.93,624.81,40.059999999999945,65.08000000000004
2013,2,3964.51,547.52,16.769999999999982,41.610000000000014
2013,16,2626.25,535.0,25.0,43.75
2013,11,4254.0,557.0,24.0,35.0
2013,4,3746.0,513.44,12.0,31.0
2013,10,3734.93,884.7,49.5300000000002,101.90999999999995
2013,9,4491.14,695.04,42.409999999999854,74.19000000000005
2013,7,2941.43,750.59,51.92000000000007,104.26
2013,22,2969.53,734.0,60.9699999999998,95.11
